AHI #,Project ID,Project Name,Owner,Developer,Address,Zip Code,TCAD ID,Council District,Kirwan Opportunity Index,Total Units,Total Affordable Units,Distance to High Freq. Transit,Unit Type,Housing Type,Status,Affordability Start Year,Affordability Expiration Year ,Affordability Period,Date Fee in Lieu Received,Fee in Lieu Status,Required Amount of Fee in Lieu,Units <= 30% MFI,Units <= 40% MFI,Units <= 50% MFI,Units <= 60% MFI,Units <= 65% MFI,Units <= 80% MFI,Market Rate Units,Funding,DDB,ERC,RNY,MDA,NBG,PUDDA,PUDDB,SMART,TOD,UNO,VMU,Location
371,3958,AMLI - South Shore Phase I,"1620 East Riverside Drive, LLC",Amli Residential,1620 E Riverside Drive,78741,,9,Low,375,19,1/4 Mile,Multifamily,Rental,Project Complete,2010,2050,40,,None,$0.00,0,0,0,0,0,19,356,Development Incentives,No,No,No,No,No,No,No,No,No,No,Yes,"1620 E Riverside Drive
(39.790135, -86.190988)"
193,3574,Grand Marc at 26th,"PPC Land Ventures, Inc.","PPC Land Ventures, Inc.",510 W 26th Street,78705,,9,Very High,138,14,1/4 Mile,Multifamily,Rental,Project Complete,2013,2028,15,06/21/2012 12:00:00 AM,Paid,$54638.00,0,0,0,0,0,14,124,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"510 W 26th Street
(39.759568, -75.539728)"
67,3384,Cross Creek Apartments,TMG - TX Austin II,"The Muholland Group, LLC",1124 Rutland Drive,78758,249159,4,Very Low,200,200,1/4 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,40,,None,,20,0,0,180,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"1124 Rutland Drive
(30.368452, -97.703847)"
395,4342,5th and West Residences,Texas Press Association,Unknown,501 West Avenue,78701,,9,Low,0,0,1/2 Mile,Multifamily,Ownership,Building Permit Issued / Project Underway,,,0,,Pending,$487135.00,0,0,0,0,0,0,0,Development Incentives,Yes,No,No,No,No,No,No,No,No,No,No,"501 West Avenue
(37.487731, -120.858047)"
27,3271,The Super Co-op,The College Houses,The College Houses,1905 Nueces Street,78705,203798,9,Very Low,50,50,1/4 Mile,Multifamily,Rental,Project Complete,2009,2039,30,,None,,0,0,50,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"1905 Nueces Street
(30.283035, -97.744138)"
23,3263,Pecan Springs Commons,Green Doors,Community Partnerships for the Homeless,5802 Sweeney Circle,78723,217251,1,Low,4,4,1/4 Mile,FourPlex,Rental,Project Complete,2009,2108,99,,None,,0,0,4,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"5802 Sweeney Circle
(30.305213, -97.67942)"
50,3307,Saint Louise House II,VinCare Services of Austin Foundation,VinCare Services of Austin Foundation,2104 Berkett Drive,78745,,5,Very Low,22,22,>1/2 Mile,Multifamily,Rental,Project Complete,2008,2107,99,,None,,0,0,22,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"2104 Berkett Drive
(30.210724, -97.80404)"
71,3388,Bluebonnet Studios SRO,"Foundation Communities, Inc.","Foundation Communities, Inc.",2301 S Lamar Boulevard,78704,303136,5,Moderate,107,107,1/4 Mile,Multifamily,Rental,Project Complete,2014,2054,40,,None,,22,21,64,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"2301 S Lamar Boulevard
(30.247186, -97.776111)"
20,3257,908 Neal Street,Green Doors,Community Partnerships for the Homeless,908 Neal Street,78702,748854,1,Very High,2,2,1/4 Mile,Duplex,Rental,Project Complete,2008,2048,40,,None,,0,0,2,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"908 Neal Street
(30.268798, -97.710057)"
244,3625,1615 East 7th Street,"1615 East 7th Street, LLC","1615 East 7th Street, LLC",1615 E 7th Street,78702,881216,3,High,19,5,>1/2 Mile,Multifamily,Ownership,Project Complete,2017,2057,40,,None,,0,0,0,0,0,5,14,Development Incentives,No,No,No,No,No,No,No,No,Yes,No,No,"1615 E 7th Street
(26.18438, -98.135522)"
355,3950,48 East Ave,"48 East Ave, LLC","48 East Ave, LLC",48 East Avenue,78701,190879,9,Low,240,7,1/2 Mile,Multifamily,Rental,Site Plan Approved / Project Underway,,,40,,Pending,$518790.00,0,0,0,0,0,7,233,Development Incentives,Yes,No,Yes,No,No,No,No,No,No,No,No,"48 East Avenue
(43.105644, -77.438345)"
325,3859,Guadalupe-Jeremiah Housing,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1200 Paul Teresa Saldana Street,,,3,Very Low,35,35,1/4 Mile,Single Family,Rental,Project Certified / Loan Executed,,,5,,None,,0,0,35,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"1200 Paul Teresa Saldana Street
(43.104995, -77.787436)"
47,3304,Elm Ridge Apartments,"Elm Ridge Affordable Partners, Ltd.","Elm Ridge Affordable Partners, Ltd.",1161 Harvey Street,78702,,1,Very Low,130,130,1/2 Mile,Multifamily,Rental,Project Complete,2010,2109,99,,None,,0,0,130,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"1161 Harvey Street
(41.681614, -86.267114)"
173,3554,Quarters at Cameron,"West Campus Partners III, LP",Simmons Vedder & Company,2707 Rio Grande Street,78705,739194,9,Very High,64,6,1/4 Mile,Multifamily,Rental,Project Complete,2006,2021,15,08/01/2006 12:00:00 AM,Paid,$29988.00,0,0,0,0,0,6,58,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"2707 Rio Grande Street
(30.29242, -97.744241)"
31,3282,2113 Salina Street,Blackland Community Development Corporation,Blackland Community Development Corporation,2113 Salina Street,78722,567163,1,Very High,1,1,>1/2 Mile,Single Family,Rental,Project Complete,2003,2023,20,,None,,0,0,1,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"2113 Salina Street
(37.721183, -97.351757)"
317,3840,South Shore Disctrict Apartments (South Shore PUD),Grayco Town Lake Investment 2007 L.P.,Grayco Partners,1333 Shore District Drive,78741,,4,Low,500,13,1/4 Mile,Multifamily,Rental,Project Complete,2014,2054,40,,Due,$2038666.00,0,0,0,13,0,0,487,Development Incentives,No,No,No,No,No,Yes,No,No,No,No,No,"1333 Shore District Drive
(30.243694, -97.727212)"
354,3916,West Koenig Flats,"Bel Koenig Flats, LLC","Stillwater Hyde Park Development, LLC",5608 Avenue F,78751,228148,4,Low,210,21,1/4 Mile,Multifamily,Rental,Project Complete,2018,2058,40,,None,,0,0,0,0,0,21,189,Development Incentives,No,No,No,No,No,No,No,No,No,No,Yes,"5608 Avenue F
(30.321345, -97.718849)"
185,3566,Block on Leon,CWS Capital Partners LLC,CWS Capital Partners LLC,2510  Leon Street,78705,206061,9,Very High,138,28,>1/2 Mile,Multifamily,Rental,Project Complete,2009,2024,15,,None,,0,0,14,0,0,14,110,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"2510 Leon Street
(31.437895, -97.723888)"
184,3565,Jefferson at West Campus,JPI Development Services,JPI Development Services,600 W 26th Street,78705,891244,9,High,364,36,1/4 Mile,Multifamily,Rental,Project Complete,2008,2023,15,07/24/2006 12:00:00 AM,Paid,$57766.00,0,0,0,0,0,36,328,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"600 W 26th Street
(39.75992, -75.539979)"
303,3834,Plaza Saltillo,Capital Metropolitan Transportation Authority,Endeavor Real Estate Group,2910 E 5th Street,78702,,3,Very Low,710,51,>1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,40,,Pending,,0,0,51,0,0,0,659,Development Incentives,No,No,No,No,No,No,No,No,Yes,No,No,"2910 E 5th Street
(33.772615, -118.157601)"
242,3623,607 West St. Johns Avenue,607 W. St. Johns LLC,607 W. St. Johns LLC,607 W St. Johns Avenue,78752,751947,4,High,10,1,1/4 Mile,Multifamily,Rental,Building Permit Issued / Project Underway,,,40,,None,,0,0,0,1,0,0,9,Development Incentives,No,No,No,No,No,No,No,No,Yes,No,No,"607 W St. Johns Avenue
(30.33822, -97.715295)"
103,3489,Stony Creek Apartments,,San Antonio Alternative Housing Corporation,4911 Manchaca Road,78745,,5,Moderate,132,124,>1/2 Mile,Multifamily,Rental,Project Complete,1999,2032,33,,None,,0,0,0,52,0,72,8,Development Incentives,No,No,No,No,No,No,No,No,No,No,No,"4911 Manchaca Road
(30.222227, -97.793194)"
240,3621,East 4th Street Apartments,JCI Residential,JCI Residential,1401 E 4th Street,78702,191902,3,Very Low,27,3,>1/2 Mile,Multifamily,Rental,Project Complete,2014,2054,40,,None,,0,0,0,3,0,0,24,Development Incentives,No,No,No,No,No,No,No,No,Yes,No,No,"1401 E 4th Street
(34.782786, -96.658713)"
268,3730,1910 Salina Street,Blackland Community Development Corporation,Blackland Community Development Corporation,1910 Salina Street,78702,202332,1,Moderate,1,1,>1/2 Mile,ADU,Rental,Project Certified / Loan Executed,,,5,,None,,0,0,1,0,0,0,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"1910 Salina Street
(42.301618, -83.144679)"
287,3765,Works at Pleasant Valley - Phase II,Lifeworks Affordable Housing Corporation,Lifeworks Affordable Housing Corporation,835 N Pleasant Valley Road,78702,819544,3,Very Low,29,29,1/4 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,5,,None,,10,0,13,0,0,6,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"835 N Pleasant Valley Road
(30.264563, -97.708247)"
338,3884,East Avenue Apartments,"East Avenue Town Lake, LLC","East Avenue Town Lake, LLC",16 N IH 35,78701,,9,Low,223,7,1/4 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,40,,Pending,,0,0,0,0,0,7,216,Development Incentives,Yes,No,Yes,No,No,No,No,No,No,No,No,"16 N IH 35
(30.25467, -97.737034)"
13,3244,Garden Terrace SRO,Garden Terrace Housing Corporation,"Foundation Communities, Inc.",1015 W William Cannon Drive,78745,540024,2,Very Low,85,85,>1/2 Mile,Multifamily,Rental,Project Complete,2003,2033,30,,None,,0,0,85,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"1015 W William Cannon Drive
(30.199168, -97.793336)"
361,3932,North Shore Apartments (GWTP MDA),TCC/CVI Development Group,"TC Green Water Master Developer, LLC",110 San Antonio Street,78701,,9,Low,439,50,1/4 Mile,Multifamily,Rental,Project Complete,2016,2056,40,,None,,0,0,0,0,0,50,389,Development Incentives,No,No,No,Yes,No,No,No,No,No,No,No,"110 San Antonio Street
(33.897859, -98.485138)"
17,3250,5406 Village Trail,Green Doors,Community Partnerships for the Homeless,5406 Village Trail,78744,293494,2,Moderate,3,3,1/4 Mile,Single Family,Rental,Project Complete,2002,2022,20,,None,,0,0,3,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"5406 Village Trail
(30.194374, -97.745987)"
31,3280,1700 Martin Luther King Jr Boulevard,Blackland Community Development Corporation,Blackland Community Development Corporation,1700 Martin Luther King Jr Boulevard,78722,,1,Very High,2,2,>1/2 Mile,Duplex,Rental,Project Complete,2003,2023,20,,None,,0,0,0,2,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"1700 Martin Luther King Jr Boulevard
(32.455683, -84.967155)"
44,3301,City View at the Park,"Parker Lane Senior Apartments, L.P.","Parker Lane Senior Apartments, L.P.",2000 Woodward Street,78741,532089,3,Very Low,70,68,1/4 Mile,Multifamily,Rental,Project Complete,2011,2031,20,,None,,7,0,0,61,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"2000 Woodward Street
(30.218726, -97.743774)"
68,3385,Skyline Terrace,"Foundation Communities, Inc.","Foundation Communities, Inc.",1212 W Ben White Boulevard,78704,311231,5,Low,100,100,>1/2 Mile,Multifamily,Rental,Project Complete,2008,2048,40,,None,,0,0,100,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"1212 W Ben White Boulevard
(30.228017, -97.776746)"
345,3891,The Standard at Austin,"University Towers Austin, LLC",Landmark Properties,715 W 23rd Street,78705,,9,High,304,30,1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,40,,Pending,,0,0,0,30,0,0,274,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"715 W 23rd Street
(45.638107, -122.678804)"
402,4406,300 Colorado,"Austin 3C Venture, LP/Graves, Dougherty, Hearon & Moody, PC","Austin 3C Venture, LP/Graves, Dougherty, Hearon & Moody, PC",300 Colorado Street,78701,,9,Low,315,0,>1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,0,,Pending,$2875410.00,0,0,0,0,0,0,315,Development Incentives,Yes,No,No,No,No,No,No,No,No,No,No,"300 Colorado Street
(41.58923, -85.859097)"
194,3575,2608 Salado Multifamily,"Kline Ventures, LP","Kline Ventures, LP",2608 Salado Street,78705,208087,9,Very High,7,1,1/2 Mile,Multifamily,Rental,Building Permit Issued / Project Underway,2011,2026,15,06/08/2012 12:00:00 AM,Paid,$6447.00,0,0,0,0,0,1,6,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"2608 Salado Street
(30.291607, -97.745305)"
316,3838,900 South 1st Condos,PSW 900 Eastline LP,PSW 900 Eastline LP,900 S 1st Street,78704,,9,Very Low,69,7,1/2 Mile,Multifamily,Ownership,Site Plan Approved / Project Underway,,,99,,None,,0,0,0,0,0,4,62,Development Incentives,No,No,No,No,No,No,No,No,No,No,Yes,"900 S 1st Street
(38.482675, -107.870063)"
312,3829,The Guild,Sunil Lavani,Sunil Lavani,2804 S 1st Street,78704,305740,3,Very Low,15,2,1/2 Mile,Multifamily,Ownership,Site Plan Approved / Project Underway,,,99,,None,,0,0,0,2,0,0,13,Development Incentives,No,No,No,No,No,No,No,No,No,No,Yes,"2804 S 1st Street
(39.436304, -87.416265)"
373,3960,FLORA Apartments,"FLORA Middle Fiskville, LP",JCI Residential,5406 Middle Fiskville Road,78751,225374,4,Low,194,19,1/4 Mile,Multifamily,Rental,Building Permit Issued / Project Underway,,,40,,None,$0.00,0,0,0,0,0,19,175,Development Incentives,No,No,No,No,No,No,No,No,No,No,Yes,"5406 Middle Fiskville Road
(30.316472, -97.714517)"
148,3530,Springdale Apartments,Ryan Companies US Inc.,Ryan Companies US INC.,5605 Springdale Road,78723,,1,Very Low,292,292,1/4 Mile,Multifamily,Rental,Project Complete,2017,2022,5,,None,,0,0,0,292,0,0,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"5605 Springdale Road
(30.299444, -97.673969)"
24,3267,Treaty Oaks,Green Doors,Green Doors,3700 Manchaca Road,78704,306050,5,High,47,47,1/2 Mile,Multifamily,Rental,Project Complete,2009,2110,99,,None,,0,0,47,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"3700 Manchaca Road
(30.236437, -97.784115)"
147,3529,Rio Lado Apartments,Fort Creek Housing LP,Fort Creek Housing LP,2989 E 51st Street,78723,210796,1,Very Low,128,121,1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,5,,None,,0,0,45,76,0,0,7,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"2989 E 51st Street
(30.296871, -97.684531)"
382,3975,The Guthrie II,"CRP/Argyle Guthrie Owner, L.P.","CRP/Argyle Guthrie Owner, L.P.",3215 Gonzales Street,78702,,3,Very Low,12,1,1/2 Mile,Multifamily,Rental,Building Permit Issued / Project Underway,,,40,,None,$0.00,0,0,0,1,0,0,0,Development Incentives,No,No,No,No,No,No,No,No,No,No,Yes,"3215 Gonzales Street
(30.258511, -97.704506)"
152,3534,Burnet Road Development,"Fremont Holdings, LLC",Freemont Holdings,8528 Burnet Road,78757,,7,Moderate,300,45,1/4 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,10,,None,,0,0,0,0,0,45,255,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"8528 Burnet Road
(30.367286, -97.72792)"
371,4046,AMLI South Shore Phase II,"1620 East Riverside Drive, LLC",Amli Residential,1620 E Riverside Drive,78741,,9,Low,75,4,1/4 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,40,,None,$0.00,0,0,0,0,0,4,71,Development Incentives,No,No,No,No,No,No,No,No,No,No,Yes,"1620 E Riverside Drive
(39.790135, -86.190988)"
231,3612,Burnet Marketplace Vertical Mixed Use Development,Llano Residential LP,Llano Residential LP,6701 Burnet Road,78757,,7,Very High,343,34,1/4 Mile,Multifamily,Rental,Project Complete,2016,2056,40,,None,,0,0,0,34,0,0,309,Development Incentives,No,No,No,No,No,No,No,No,No,No,Yes,"6701 Burnet Road
(30.342715, -97.738562)"
146,3528,WBP Apartments,AMTEX,AMTEX,1114 Wells Branch Parkway,78660,506097,7,Low,240,240,>1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,5,,None,,0,0,58,0,0,182,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"1114 Wells Branch Parkway
(30.438715, -97.659634)"
19,3254,2014 Covered Wagon Pass,Green Doors,Community Partnerships for the Homeless,2014 Covered Wagon Pass,78744,35659,2,Moderate,3,3,1/2 Mile,Single Family,Rental,Project Complete,2007,2027,20,,None,,0,0,3,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"2014 Covered Wagon Pass
(30.193076, -97.758847)"
270,3761,Z-Lofts,Metrohill Enterprises LLC,Metrohill Enterprises LLC,5612 Springdale Road,78723,215277,1,Very Low,74,7,1/4 Mile,Multifamily,Ownership,Project Certified / Loan Executed,,,1,,None,,0,0,0,0,0,7,67,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"5612 Springdale Road
(30.30043, -97.673327)"
73,3390,Live Oak Trails,"Foundation Communities, Inc.","Foundation Communities, Inc.",8500 US Highway 71 W,78735,,8,Moderate,58,58,>1/2 Mile,Multifamily,Rental,Project Complete,2014,2054,40,,None,,12,12,34,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"8500 US Highway 71 W
(31.411716, -92.495477)"
347,3901,Aldrich 51,"Catellus Austin, LLC",Catellus Austin LLC,2604 Aldrich Street,78723,,9,Moderate,240,219,>1/2 Mile,Multifamily,Rental,Building Permit Issued / Project Underway,,,40,,None,,15,0,48,156,0,0,21,RHDA,No,No,No,Yes,No,No,No,Yes,No,No,No,"2604 Aldrich Street
(30.304101, -97.701284)"
20,3256,904 Neal Street,Green Doors,Community Partnerships for the Homeless,904 Neal Street,78702,748853,1,Very High,2,2,1/4 Mile,Duplex,Rental,Project Complete,2008,2048,40,,None,,0,0,2,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"904 Neal Street
(30.26868, -97.709893)"
18,3253,7605 Elderberry Drive,Green Doors,Community Partnerships for the Homeless,7605 Elderberry Drive,78745,36914,3,High,4,4,>1/2 Mile,Single Family,Rental,Project Complete,2006,2026,20,,None,,4,0,0,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"7605 Elderberry Drive
(30.1857, -97.789695)"
157,3539,Urban Oaks,Ryan Companies US Inc.,Ryan Companies,6725 Circle S Road,78745,512307,2,Very Low,194,194,1/4 Mile,Multifamily,Rental,Project Complete,2017,2022,5,,None,,0,0,0,194,0,0,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"6725 Circle S Road
(30.190366, -97.7782)"
321,3848,Estancia Hill Country PUD,SLF III Onion Creek LP,"Estancia Villas, LLC",12814 IH-35 S,78652,,5,High,429,43,>1/2 Mile,Multifamily,Rental,Site Plan Approved / Project Underway,,,40,,None,,0,0,0,43,0,0,386,Development Incentives,No,No,No,No,No,Yes,No,No,No,No,No,"12814 IH-35 S
(30.116866, -97.805625)"
23,3264,Pecan Springs Commons,Green Doors,Community Partnerships for the Homeless,5804 Sweeney Circle,78723,217250,1,Low,4,4,1/4 Mile,FourPlex,Rental,Project Complete,2009,2108,99,,None,,0,0,4,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"5804 Sweeney Circle
(30.305284, -97.679432)"
191,3572,21 Rio,"2101 Rio Grande Property Owner, LLC","2101 Rio Grande Property Owner, LLC",2101 Rio Grande Street,78705,203695,9,Moderate,299,30,1/4 Mile,Multifamily,Rental,Project Complete,2009,2024,15,10/01/2009 12:00:00 AM,Paid,$78333.00,0,0,0,0,0,30,269,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"2101 Rio Grande Street
(30.284234, -97.745023)"
220,3601,Texan North Campus (fka Uptown Lofts),"Uptown Lofts, LLC","Uptown Lofts, LLC",5117 N Lamar Boulevard,78751,223212,9,High,23,2,1/4 Mile,Multifamily,Rental,Project Complete,2011,2051,40,,None,,0,0,0,0,0,2,21,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,Yes,"5117 N Lamar Boulevard
(30.31952, -97.730374)"
5,3228,Cornerstone,Mary Lee Community,Mary Lee Foundation,1322 Lamar Square Drive,78704,102138,5,Very Low,30,30,1/4 Mile,Multifamily,Rental,Project Complete,2002,2022,20,,None,,0,0,30,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"1322 Lamar Square Drive
(30.255014, -97.764185)"
62,3377,Retreat at North Bluff,"VILLAGE ON LITTLE TEXAS, LLC",Austin Housing Finance Corporation,6212 Crow Lane,78745,,2,Very Low,240,240,1/4 Mile,Multifamily,Rental,Project Complete,2009,2108,99,,None,,24,0,26,0,0,190,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"6212 Crow Lane
(30.197096, -97.772171)"
195,3576,Ellora Apartments,ECO Properties LLC,ECO Properties LLC,908 W 21st Street,78705,203650,9,High,23,2,1/2 Mile,Multifamily,Rental,Project Complete,2012,2027,15,06/26/2012 12:00:00 AM,Paid,$4454.00,0,0,0,2,0,0,21,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"908 W 21st Street
(46.904985, -102.79871)"
128,3513,Rental - SF,Virginia Webb,"Virginia Webb, Owner",1616 Canterbury Street,78702,,3,Very Low,1,1,>1/2 Mile,Single Family,Rental,Project Complete,2013,2018,5,,None,,0,0,0,0,0,1,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"1616 Canterbury Street
(35.227095, -97.465801)"
30,3275,1116 Harvard Street,Blackshear Neighborhood Development Corporation,Blackshear Neighborhood Development Corporation,1116 Harvard Street,78702,810709,1,Very High,2,2,>1/2 Mile,Single Family,Rental,Project Complete,2009,2108,99,,None,,0,0,0,2,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"1116 Harvard Street
(30.267069, -97.716023)"
12,3240,809 San Marcos Street,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,809 San Marcos Street,78702,194806,1,Moderate,1,1,>1/2 Mile,Single Family,Rental,Project Complete,2005,2025,20,,None,,0,0,0,1,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"809 San Marcos Street
(26.22236, -98.135875)"
227,3608,5453 Burnet Road,Ardent Residential,Ardent Residential,5453 Burnet Road,78756,229557,7,Very High,103,10,1/4 Mile,Multifamily,Rental,Project Complete,2014,2054,40,,None,,0,0,0,10,0,0,93,Development Incentives,No,No,No,No,No,No,No,No,No,No,Yes,"5453 Burnet Road
(30.330008, -97.739925)"
228,3609,The Tree,Greystar Development,Greystar Development,3715 S 1st Street,78704,871067,3,Very Low,336,34,1/2 Mile,Multifamily,Rental,Project Complete,2014,2054,40,,None,,0,0,0,0,0,34,302,Development Incentives,No,No,No,No,No,No,No,No,No,No,Yes,"3715 S 1st Street
(30.228951, -97.76792)"
31,3281,1804 Martin Luther King Jr Boulevard,Blackland Community Development Corporation,Blackland Community Development Corporation,1804 Martin Luther King Jr Boulevard,78722,,1,Very High,1,1,>1/2 Mile,Single Family,Rental,Project Complete,2003,2023,20,,None,,0,0,1,0,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"1804 Martin Luther King Jr Boulevard
(35.967083, -79.059571)"
11,3236,1212 Paul Theresa Saldana Street,Guadalupe Neighborhood Development Corporation,Guadalupe Neighborhood Development Corporation,1212 Paul Theresa Saldana Street,78702,,3,Very Low,2,2,1/4 Mile,Duplex,Rental,Project Complete,2013,2112,99,,None,,0,0,2,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"1212 Paul Theresa Saldana Street
(36.831589, -119.812875)"
118,3503,2201 SL Davis Avenue,"Jim Rath, Owner","Jim Rath, Owner",2201 S L Davis Avenue,78702,847019,1,Very Low,2,1,>1/2 Mile,Single Family,Rental,Project Complete,2013,2018,5,,None,,0,0,0,0,0,1,1,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"2201 S L Davis Avenue
(30.271209, -97.71619)"
273,3760,Bridge at Cameron,"LDG Multifamily, LLC",LDG Multifamily LLC,9201 Cameron Road,78754,772161,1,Moderate,263,263,1/4 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,5,,None,,0,0,0,263,0,0,0,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"9201 Cameron Road
(36.081364, -83.761538)"
32,3286,2008 Chicon Street,Blackland Community Development Corporation,Blackland Community Development Corporation,2008 Chicon Street,78722,202293,1,Very High,2,2,>1/2 Mile,Duplex,Rental,Project Complete,2006,2106,10,,None,,0,0,0,2,0,0,0,RHDA,No,No,No,No,No,No,No,No,No,No,No,"2008 Chicon Street
(30.28143, -97.721585)"
102,3488,Rutland Place Apartments,,San Antonio Alternative Housing Corporation,1711 Rutland Drive,78758,,4,Low,294,276,1/2 Mile,Multifamily,Rental,Project Complete,1998,2033,35,,None,,0,0,0,117,0,159,18,Development Incentives,No,No,No,No,No,No,No,No,No,No,No,"1711 Rutland Drive
(30.375063, -97.711493)"
253,3679,Pointe on Rio,19 Rio Partners LP,19 Rio Partners LP,1901 Rio Grande Street,78705,889961,9,Very High,122,12,1/4 Mile,Multifamily,Rental,Project Complete,2015,2030,15,07/15/2015 12:00:00 AM,Paid,$66388.00,0,0,0,0,0,12,110,Development Incentives,No,No,No,No,No,No,No,Yes,No,Yes,No,"1901 Rio Grande Street
(30.282851, -97.745155)"
409,4433,1700 Willow Creek Drive,"Breckenridge Group Riverside Multifamily, LP (Aspen Heights)","Breckenridge Group Riverside Multifamily, LP (Aspen Heights)",1700 Willow Creek Drive,78741,,3,Very Low,328,27,>1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,40,,None,$0.00,0,0,0,27,0,0,301,Development Incentives,No,Yes,No,No,No,No,No,No,No,No,No,"1700 Willow Creek Drive
(30.236882, -97.726443)"
337,3882,Rebekah Baines Johnson Center,"Southwest Strategies Group, Momark Development and Austin Geriatric Center","DMA Development Company, LLC",21 Waller Street,78723,490558,3,Very Low,1012,475,1/2 Mile,Multifamily,Rental,Project Certified / Loan Executed,,,5,,None,,45,0,225,205,0,0,537,Development Incentives,No,No,No,No,No,No,No,Yes,No,No,No,"21 Waller Street
(30.253834, -97.735407)"
15,3246,Ivy Condos - Acq of 8 Units (11/3/10),"ESCT Austin Housing III, Inc.",Easter Seals of Central Texas,3204 Manchaca Road,78704,753810,5,Low,8,8,1/4 Mile,Multifamily,Rental,Project Complete,2013,2112,99,,None,,0,0,8,0,0,0,0,RHDA,No,No,No,No,No,No,No,Yes,No,No,No,"3204 Manchaca Road
(30.240187, -97.782174)"
390,4183,Highland Phase II - North,Austin Community College District,"Redleaf Properties, LLC/Austin Community College District",6140 Highland Campus Drive,78752,,4,Very Low,222,22,1/4 Mile,Multifamily,Rental,Site Plan Approved / Project Underway,,,40,,None,$0.00,0,0,0,0,0,22,200,Development Incentives,No,No,No,No,No,No,No,No,No,No,Yes,"6140 Highland Campus Drive
(42.334516, -83.249532)"
