PRIMARY_KEY,REP_DATE,REP_TIME,SEX,AGE_AT_OFFENSE,APD_RACE_DESC,LOCATION,PERSON_SEARCHED_DESC,REASON_FOR_STOP_DESC,SEARCH_BASED_ON_DESC,SEARCH_DISC_DESC,RACE_KNOWN,X_COORDINATE,Y_COORDINATE,SECTOR,LOCAL_FIELD1
2015490087,2/18/15 00:00,309,F,34,BLACK,8800 N IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3129363,10101734,EDWARD,4
2015490110,2/18/15 00:00,203,M,24,HISPANIC OR LATINO,700 E 5TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116378,10069785,GEORGE,9
2015490116,2/18/15 00:00,246,M,23,WHITE,400 RED RIVER ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115894,10069580,GEORGE,9
2015490144,2/18/15 00:00,641,F,23,HISPANIC OR LATINO,ED BLUESTEIN BLVD NB / LOYOLA LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3139838,10083931,CHARLIE,1
2015490157,2/18/15 00:00,256,M,27,BLACK,800 BLOCK W 6TH ST,NO = 2,,,,,3111739,10071612,BAKER,9
2015490368,2/18/15 00:00,858,M,25,HISPANIC OR LATINO,5800 S MOPAC EXPY SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3087092,10055102,DAVID,8
2015490387,2/18/15 00:00,810,M,26,BLACK,1100 S IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116987,10063322,GEORGE,9
2015490508,2/18/15 00:00,921,M,24,HISPANIC OR LATINO,13500 S IH 35 NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3094313,10010959,FRANK,5
2015490761,2/18/15 00:00,1155,F,24,WHITE,909 E KOENIG LN EB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3124431,10090110,IDA,4
2015490761,2/18/15 00:00,1155,M,29,WHITE,909 E KOENIG LN EB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3124431,10090110,IDA,4
2015490876,2/18/15 00:00,1340,M,29,BLACK,E RIVERSIDE DR / WICKERSHAM LN,YES = 1,PRE-EXISTING KNOWLEDGE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3121685,10057945,HENR,3
2015491233,2/18/15 00:00,1647,M,28,BLACK,4800 S CONGRESS AVE,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106192,10050889,DAVID,3
2015491448,2/18/15 00:00,1859,M,33,BLACK,9200 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127570,10105025,EDWARD,4
2015491712,2/18/15 00:00,2118,F,26,HISPANIC OR LATINO,835 W RUNDBERG LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127461,10105644,EDWARD,4
2015491856,2/18/15 00:00,2228,M,20,WHITE,700 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110844,10072492,BAKER,9
2015491894,2/18/15 00:00,2253,M,28,WHITE,1100 BLOCK W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110419,10072168,BAKER,9
2015491896,2/18/15 00:00,2255,F,34,WHITE,1700 MONTOPOLIS DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,ALCOHOL,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127428,10056202,HENR,3
2015491899,2/18/15 00:00,2300,M,25,HISPANIC OR LATINO,9400 STONELAKE BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113610,10113456,ADAM PD,7
2015491902,2/18/15 00:00,2300,M,33,WHITE,10200 BLOCK N IH 35 SB,NO = 2,,,,,3132217,10106789,EDWARD,4
2015491972,2/18/15 00:00,2343,M,30,WHITE,2800 W 44TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110289,10089527,BAKER,10
2015491985,2/18/15 00:00,2350,F,20,BLACK,1300 PAYTON GIN RD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123821,10105252,EDWARD,4
2015660225,3/7/15 00:00,216,M,38,BLACK,1900 BLOCK N MOPAC EXPY NB,NO = 2,,,,,3108400,10078631,GEORGE,10
2015491986,2/18/15 00:00,2351,M,30,WHITE,400 BLOCK ATLANTA ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3105272,10073504,BAKER,10
2015500045,2/19/15 00:00,527,M,36,BLACK,7100 LOYOLA LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3145917,10082368,CHARLIE,1
2015500081,2/19/15 00:00,108,F,32,HISPANIC OR LATINO,400 RED RIVER ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115894,10069580,GEORGE,9
2015500110,2/19/15 00:00,308,F,24,WHITE,W OLTORF ST / THORNTON RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INVENTORY OF TOWED VEHICLE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106143,10062739,DAVID,5
2015500112,2/19/15 00:00,141,M,27,WHITE,E 8TH ST / RED RIVER ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116304,10070893,GEORGE,9
2015500128,2/19/15 00:00,207,M,25,HISPANIC OR LATINO,800 BLOCK W 6TH ST,NO = 2,,,,,3111739,10071612,GEORGE,9
2015500148,2/19/15 00:00,227,M,28,WHITE,W 15TH ST / RIO GRANDE ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113140,10074646,BAKER,9
2015500150,2/19/15 00:00,356,M,44,HISPANIC OR LATINO,10600 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129950,10110310,EDWARD,4
2015500157,2/19/15 00:00,234,M,43,HISPANIC OR LATINO,700 COOPER DR,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127813,10104843,EDWARD,4
2015500169,2/19/15 00:00,400,M,24,BLACK,8500 RESEARCH BLVD SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121837,10104434,IDA,4
2015500171,2/19/15 00:00,303,M,27,BLACK,3400 BLOCK N MOPAC EXPY NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109390,10085432,BAKER,10
2015500171,2/19/15 00:00,303,M,21,BLACK,3400 BLOCK N MOPAC EXPY NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109390,10085432,BAKER,10
2015500228,2/19/15 00:00,723,M,58,HISPANIC OR LATINO,1200 W KOENIG LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117931,10093454,IDA,7
2015500299,2/19/15 00:00,722,M,23,WHITE,10000 BLOCK S IH 35 SB,NO = 2,,,,,3100341,10030899,FRANK,5
2015500733,2/19/15 00:00,1142,M,24,BLACK,600 BARTON SPRINGS RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112002,10067244,DAVID,9
2015500882,2/19/15 00:00,1701,F,21,HISPANIC OR LATINO,13600 N LAMAR BLVD,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3135129,10127726,EDWARD,7
2015500883,2/19/15 00:00,1307,M,18,HISPANIC OR LATINO,2200 S IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115455,10058635,HENR,9
2015501024,2/19/15 00:00,1432,M,42,HISPANIC OR LATINO,200 CORRAL LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3103580,10040926,FRANK,2
2015501285,2/19/15 00:00,1704,M,48,BLACK,6300 BERKMAN DR,YES = 1,,PROBABLE CAUSE,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3130257,10088883,IDA,1
2015501418,2/19/15 00:00,1808,M,26,BLACK,5700 SPRINGDALE RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3136067,10083312,IDA,1
2015501496,2/19/15 00:00,1843,F,27,BLACK,2500 BLOCK E WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,FRISK FOR SAFETY,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110763,10040462,FRANK,2
2015501610,2/19/15 00:00,2116,M,23,WHITE,1800 BURTON DR,YES = 1,,FRISK FOR SAFETY,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118973,10059156,HENR,3
2015501643,2/19/15 00:00,2216,F,35,BLACK,8900 RESEARCH BLVD SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120437,10107906,BAKER,7
2015501709,2/19/15 00:00,2237,M,35,WHITE,13900 N US 183 HWY SVRD NB,YES = 1,PRE-EXISTING KNOWLEDGE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3095467,10143881,ADAM PD,6
2015501735,2/19/15 00:00,2333,M,39,HISPANIC OR LATINO,2000 S IH 35 SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115650,10059529,HENR,9
2015501741,2/19/15 00:00,2219,M,19,HISPANIC OR LATINO,1801 E STASSNEY LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109135,10044709,FRANK,2
2015501763,2/19/15 00:00,2209,F,27,HISPANIC OR LATINO,4800 SUBURBAN DR,NO = 2,,,,,3106886,10050007,DAVID,3
2015501763,2/19/15 00:00,2209,M,30,BLACK,4800 SUBURBAN DR,NO = 2,,,,,3106886,10050007,DAVID,3
2015501801,2/19/15 00:00,2156,M,34,BLACK,W RUNDBERG LN / METRIC BLVD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120682,10109870,EDWARD,4
2015501874,2/19/15 00:00,2229,M,34,HISPANIC OR LATINO,6200 MARIGOLD TER,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127736,10057519,HENR,3
2015501943,2/19/15 00:00,2308,F,30,BLACK,NORTHEAST DR / E US 290 HWY SVRD EB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3133500,10091112,IDA,1
2015501947,2/20/15 00:00,17,M,34,WHITE,1100 S 1ST ST,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111053,10065320,DAVID,9
2015502002,2/19/15 00:00,2343,M,20,HISPANIC OR LATINO,2300 E RIVERSIDE DR,NO = 2,SUSPICIOUS PERSON / VEHICLE,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119996,10059933,HENR,3
2015502002,2/19/15 00:00,2343,F,19,HISPANIC OR LATINO,2300 E RIVERSIDE DR,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119996,10059933,HENR,3
2015502016,2/19/15 00:00,2351,M,34,WHITE,900 W 12TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111839,10073843,BAKER,9
2015510037,2/20/15 00:00,209,M,21,HISPANIC OR LATINO,E 2ND ST / TILLERY ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125237,10065167,CHARLIE,3
2015510062,2/20/15 00:00,39,M,39,WHITE,3400 HAPPY HOLLOW LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109727,10085133,BAKER,10
2015510067,2/20/15 00:00,341,F,43,HISPANIC OR LATINO,2000 BLOCK E 51ST ST,NO = 2,,,,,3128554,10083519,IDA,4
2015510165,2/20/15 00:00,252,M,30,WHITE,600 BARTON SPRINGS RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112002,10067244,DAVID,9
2015510178,2/20/15 00:00,221,M,22,HISPANIC OR LATINO,400 BLOCK E 6TH ST,YES = 1,,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115491,10070521,GEORGE,9
2015510181,2/20/15 00:00,224,M,34,WHITE,600 WEST LYNN ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108012,10073150,BAKER,9
2015510210,2/20/15 00:00,436,M,34,HISPANIC OR LATINO,E CESAR CHAVEZ ST / COMAL ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118856,10067386,CHARLIE,3
2015510219,2/20/15 00:00,454,M,20,HISPANIC OR LATINO,2400 N IH 35 NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119641,10077343,CHARLIE,9
2015510225,2/20/15 00:00,254,F,25,HISPANIC OR LATINO,FOREST TRL / ENFIELD RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106979,10077379,BAKER,10
2015510228,2/20/15 00:00,259,M,36,WHITE,400 E HUNTLAND DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3124393,10093942,IDA,4
2015510228,2/20/15 00:00,259,M,51,WHITE,400 E HUNTLAND DR,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3124393,10093942,IDA,4
2015510231,2/20/15 00:00,414,M,21,WHITE,11501 TEDFORD ST,NO = 2,,,,,3132085,10113109,EDWARD,7
2015510266,2/20/15 00:00,625,M,35,WHITE,4600 SETON CENTER PKWY,YES = 1,MOTOR VEHICLE DRIVER,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3113440,10119627,ADAM PD,7
2015510287,2/20/15 00:00,432,M,27,BLACK,40 N IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115934,10066008,GEORGE,9
2015510632,2/20/15 00:00,1046,M,33,BLACK,1800 BLOCK BURTON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118973,10059156,HENR,3
2015510632,2/20/15 00:00,1046,M,23,BLACK,1800 BLOCK BURTON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118973,10059156,HENR,3
2015510747,2/20/15 00:00,1055,M,23,WHITE,WOODLAND AVE / PARKER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3117677,10059965,HENR,9
2015510848,2/20/15 00:00,1158,M,28,HISPANIC OR LATINO,6100 E RIVERSIDE DR,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126369,10055885,HENR,3
2015510899,2/20/15 00:00,1230,M,29,HISPANIC OR LATINO,1600 W STASSNEY LN,NO = 2,,,,,3099048,10050590,FRANK,2
2015511159,2/20/15 00:00,1450,M,25,BLACK,1700 WILLOW CREEK DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119640,10059606,HENR,3
2015511191,2/20/15 00:00,1505,M,22,HISPANIC OR LATINO,S IH 35 SVRD SB / E OLTORF ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114966,10058321,HENR,9
2015511201,2/20/15 00:00,1710,F,30,HISPANIC OR LATINO,425 S PLEASANT VALLEY RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123730,10063531,HENR,3
2015511530,2/20/15 00:00,1917,M,46,WHITE,N IH 35 SVRD SB / E MARTIN LUTHER KING JR BLVD,NO = 2,,,,,3118111,10074659,BAKER,1
2015511877,2/20/15 00:00,2244,M,17,HISPANIC OR LATINO,2700 MONTOPOLIS DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125665,10052865,HENR,3
2015512114,2/20/15 00:00,2336,M,42,WHITE,N LAMAR BLVD / KRAMER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130744,10111693,EDWARD,4
2015512130,2/20/15 00:00,2250,M,38,WHITE,600 SAN JACINTO BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115070,10070567,GEORGE,9
2015512141,2/20/15 00:00,2331,M,22,BLACK,5100 MANOR RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131657,10082200,BAKER,1
2015512166,2/20/15 00:00,2306,M,46,WHITE,11500 BLOCK N FM 620 RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3086129,10137805,ADAM PD,6
2015512255,2/21/15 00:00,26,M,26,WHITE,1100 E 38TH HALF ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3121515,10080639,CHARLIE,9
2015520007,2/21/15 00:00,3,M,31,HISPANIC OR LATINO,810 E WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3105840,10042545,FRANK,2
2015520023,2/21/15 00:00,11,F,49,HISPANIC OR LATINO,5000 BLOCK DOVE SPRINGS DR,NO = 2,,,,,3113935,10040732,FRANK,2
2015520025,2/21/15 00:00,13,M,24,WHITE,1919 S PLEASANT VALLEY RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121139,10058528,HENR,3
2015520025,2/21/15 00:00,13,M,23,BLACK,1919 S PLEASANT VALLEY RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121139,10058528,HENR,3
2015520091,2/21/15 00:00,347,M,37,HISPANIC OR LATINO,QUAIL FIELD DR / W RUNDBERG LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127032,10106127,EDWARD,4
2015520104,2/21/15 00:00,56,M,52,HISPANIC OR LATINO,7500 BLOCK E BEN WHITE BLVD EB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,FRISK FOR SAFETY,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129980,10052512,FRANK,2
2015520120,2/21/15 00:00,106,M,19,BLACK,3800 BLOCK N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121645,10080998,CHARLIE,9
2015520212,2/21/15 00:00,205,F,29,WHITE,600 HIGHLAND AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108352,10072953,BAKER,9
2015520229,2/21/15 00:00,312,M,24,WHITE,5300 BLOCK S IH 35 SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109466,10047320,FRANK,3
2015520259,2/21/15 00:00,232,M,50,BLACK,W 5TH ST / N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110570,10071475,GEORGE,9
2015520273,2/21/15 00:00,239,M,32,HISPANIC OR LATINO,3600 BLOCK S CONGRESS AVE,NO = 2,,,,,3108711,10056045,DAVID,3
2015520281,2/21/15 00:00,507,F,19,WHITE,415 W MARTIN LUTHER KING JR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114281,10075665,BAKER,9
2015520357,2/21/15 00:00,334,M,21,BLACK,4600 DAVIS LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3078634,10045912,DAVID,8
